,word,sentiment
5481,slogs,negative
5482,sloooooooooooooow,negative
5483,sloooow,negative
5484,slooow,negative
5485,sloow,negative
5486,sloppily,negative
5487,sloppy,negative
5488,sloth,negative
5489,slothful,negative
5490,slow,negative
5491,slow-moving,negative
5492,slowed,negative
5493,slower,negative
5494,slowest,negative
5495,slowly,negative
5496,sloww,negative
5497,slowww,negative
5498,slowwww,negative
5499,slug,negative
5500,sluggish,negative
5501,slump,negative
5502,slumping,negative
5503,slumpping,negative
5504,slur,negative
5505,slut,negative
5506,sluts,negative
5507,sly,negative
5508,smack,negative
5509,smallish,negative
5510,smart,positive
5511,smarter,positive
5512,smartest,positive
5513,smartly,positive
5514,smash,negative
5515,smear,negative
5516,smell,negative
5517,smelled,negative
5518,smelling,negative
5519,smells,negative
5520,smelly,negative
5521,smelt,negative
5522,smile,positive
5523,smiles,positive
5524,smiling,positive
5525,smilingly,positive
5526,smitten,positive
5527,smoke,negative
5528,smokescreen,negative
5529,smolder,negative
5530,smoldering,negative
5531,smooth,positive
5532,smoother,positive
5533,smoothes,positive
5534,smoothest,positive
5535,smoothly,positive
5536,smother,negative
5537,smoulder,negative
5538,smouldering,negative
5539,smudge,negative
5540,smudged,negative
5541,smudges,negative
5542,smudging,negative
5543,smug,negative
5544,smugly,negative
5545,smut,negative
5546,smuttier,negative
5547,smuttiest,negative
5548,smutty,negative
5549,snag,negative
5550,snagged,negative
5551,snagging,negative
5552,snags,negative
5553,snappish,negative
5554,snappishly,negative
5555,snappy,positive
5556,snare,negative
5557,snarky,negative
5558,snarl,negative
5559,snazzy,positive
5560,sneak,negative
5561,sneakily,negative
5562,sneaky,negative
5563,sneer,negative
5564,sneering,negative
5565,sneeringly,negative
5566,snob,negative
5567,snobbish,negative
5568,snobby,negative
5569,snobish,negative
5570,snobs,negative
5571,snub,negative
5572,so-cal,negative
5573,soapy,negative
5574,sob,negative
5575,sober,negative
5576,sobering,negative
5577,sociable,positive
5578,soft,positive
5579,softer,positive
5580,solace,positive
5581,solemn,negative
5582,solicitous,positive
5583,solicitously,positive
5584,solicitude,negative
5585,solid,positive
5586,solidarity,positive
5587,somber,negative
5588,soothe,positive
5589,soothingly,positive
5590,sophisticated,positive
5591,sore,negative
5592,sorely,negative
5593,soreness,negative
5594,sorrow,negative
5595,sorrowful,negative
5596,sorrowfully,negative
5597,sorry,negative
5598,soulful,positive
5599,soundly,positive
5600,soundness,positive
5601,sour,negative
5602,sourly,negative
5603,spacious,positive
5604,spade,negative
5605,spank,negative
5606,sparkle,positive
5607,sparkling,positive
5608,spectacular,positive
5609,spectacularly,positive
5610,speedily,positive
5611,speedy,positive
5612,spellbind,positive
5613,spellbinding,positive
5614,spellbindingly,positive
5615,spellbound,positive
5616,spendy,negative
5617,spew,negative
5618,spewed,negative
5619,spewing,negative
5620,spews,negative
5621,spilling,negative
5622,spinster,negative
5623,spirited,positive
5624,spiritless,negative
5625,spiritual,positive
5626,spite,negative
5627,spiteful,negative
5628,spitefully,negative
5629,spitefulness,negative
5630,splatter,negative
5631,splendid,positive
5632,splendidly,positive
5633,splendor,positive
5634,split,negative
5635,splitting,negative
5636,spoil,negative
5637,spoilage,negative
5638,spoilages,negative
5639,spoiled,negative
5640,spoilled,negative
5641,spoils,negative
5642,spontaneous,positive
5643,spook,negative
5644,spookier,negative
5645,spookiest,negative
5646,spookily,negative
5647,spooky,negative
5648,spoon-fed,negative
5649,spoon-feed,negative
5650,spoonfed,negative
5651,sporadic,negative
5652,sporty,positive
5653,spotless,positive
5654,spotty,negative
5655,sprightly,positive
5656,spurious,negative
5657,spurn,negative
5658,sputter,negative
5659,squabble,negative
5660,squabbling,negative
5661,squander,negative
5662,squash,negative
5663,squeak,negative
5664,squeaks,negative
5665,squeaky,negative
5666,squeal,negative
5667,squealing,negative
5668,squeals,negative
5669,squirm,negative
5670,stab,negative
5671,stability,positive
5672,stabilize,positive
5673,stable,positive
5674,stagnant,negative
5675,stagnate,negative
5676,stagnation,negative
5677,staid,negative
5678,stain,negative
5679,stainless,positive
5680,stains,negative
5681,stale,negative
5682,stalemate,negative
5683,stall,negative
5684,stalls,negative
5685,stammer,negative
5686,stampede,negative
5687,standout,positive
5688,standstill,negative
5689,stark,negative
5690,starkly,negative
5691,startle,negative
5692,startling,negative
5693,startlingly,negative
5694,starvation,negative
5695,starve,negative
5696,state-of-the-art,positive
5697,stately,positive
5698,static,negative
5699,statuesque,positive
5700,staunch,positive
5701,staunchly,positive
5702,staunchness,positive
5703,steadfast,positive
5704,steadfastly,positive
5705,steadfastness,positive
5706,steadiest,positive
5707,steadiness,positive
5708,steady,positive
5709,steal,negative
5710,stealing,negative
5711,steals,negative
5712,steep,negative
5713,steeply,negative
5714,stellar,positive
5715,stellarly,positive
5716,stench,negative
5717,stereotype,negative
5718,stereotypical,negative
5719,stereotypically,negative
5720,stern,negative
5721,stew,negative
5722,sticky,negative
5723,stiff,negative
5724,stiffness,negative
5725,stifle,negative
5726,stifling,negative
5727,stiflingly,negative
5728,stigma,negative
5729,stigmatize,negative
5730,stimulate,positive
5731,stimulates,positive
5732,stimulating,positive
5733,stimulative,positive
5734,sting,negative
5735,stinging,negative
5736,stingingly,negative
5737,stingy,negative
5738,stink,negative
5739,stinks,negative
5740,stirringly,positive
5741,stodgy,negative
5742,stole,negative
5743,stolen,negative
5744,stooge,negative
5745,stooges,negative
5746,stormy,negative
5747,straggle,negative
5748,straggler,negative
5749,straighten,positive
5750,straightforward,positive
5751,strain,negative
5752,strained,negative
5753,straining,negative
5754,strange,negative
5755,strangely,negative
5756,stranger,negative
5757,strangest,negative
5758,strangle,negative
5759,streaky,negative
5760,streamlined,positive
5761,strenuous,negative
5762,stress,negative
5763,stresses,negative
5764,stressful,negative
5765,stressfully,negative
5766,stricken,negative
5767,strict,negative
5768,strictly,negative
5769,strident,negative
5770,stridently,negative
5771,strife,negative
5772,strike,negative
5773,striking,positive
5774,strikingly,positive
5775,stringent,negative
5776,stringently,negative
5777,striving,positive
5778,strong,positive
5779,stronger,positive
5780,strongest,positive
5781,struck,negative
5782,struggle,negative
5783,struggled,negative
5784,struggles,negative
5785,struggling,negative
5786,strut,negative
5787,stubborn,negative
5788,stubbornly,negative
5789,stubbornness,negative
5790,stuck,negative
5791,stuffy,negative
5792,stumble,negative
5793,stumbled,negative
5794,stumbles,negative
5795,stump,negative
5796,stumped,negative
5797,stumps,negative
5798,stun,negative
5799,stunned,positive
5800,stunning,positive
5801,stunningly,positive
5802,stunt,negative
5803,stunted,negative
5804,stupendous,positive
5805,stupendously,positive
5806,stupid,negative
5807,stupidest,negative
5808,stupidity,negative
5809,stupidly,negative
5810,stupified,negative
5811,stupify,negative
5812,stupor,negative
5813,sturdier,positive
5814,sturdy,positive
5815,stutter,negative
5816,stuttered,negative
5817,stuttering,negative
5818,stutters,negative
5819,sty,negative
5820,stylish,positive
5821,stylishly,positive
5822,stylized,positive
5823,stymied,negative
5824,suave,positive
5825,suavely,positive
5826,sub-par,negative
5827,subdued,negative
5828,subjected,negative
5829,subjection,negative
5830,subjugate,negative
5831,subjugation,negative
5832,sublime,positive
5833,submissive,negative
5834,subordinate,negative
5835,subpoena,negative
5836,subpoenas,negative
5837,subservience,negative
5838,subservient,negative
5839,subsidize,positive
5840,subsidized,positive
5841,subsidizes,positive
5842,subsidizing,positive
5843,substandard,negative
5844,substantive,positive
5845,subtract,negative
5846,subversion,negative
5847,subversive,negative
5848,subversively,negative
5849,subvert,negative
5850,succeed,positive
5851,succeeded,positive
5852,succeeding,positive
5853,succeeds,positive
5854,succes,positive
5855,success,positive
5856,successes,positive
5857,successful,positive
5858,successfully,positive
5859,succumb,negative
5860,suck,negative
5861,sucked,negative
5862,sucker,negative
5863,sucks,negative
5864,sucky,negative
5865,sue,negative
5866,sued,negative
5867,sueing,negative
5868,sues,negative
5869,suffer,negative
5870,suffered,negative
5871,sufferer,negative
5872,sufferers,negative
5873,suffering,negative
5874,suffers,negative
5875,suffice,positive
5876,sufficed,positive
5877,suffices,positive
5878,sufficient,positive
5879,sufficiently,positive
5880,suffocate,negative
5881,sugar-coat,negative
5882,sugar-coated,negative
5883,sugarcoated,negative
5884,suicidal,negative
5885,suicide,negative
5886,suitable,positive
5887,sulk,negative
5888,sullen,negative
5889,sully,negative
5890,sumptuous,positive
5891,sumptuously,positive
5892,sumptuousness,positive
5893,sunder,negative
5894,sunk,negative
5895,sunken,negative
5896,super,positive
5897,superb,positive
5898,superbly,positive
5899,superficial,negative
5900,superficiality,negative
5901,superficially,negative
5902,superfluous,negative
5903,superior,positive
5904,superiority,positive
5905,superstition,negative
5906,superstitious,negative
5907,supple,positive
5908,support,positive
5909,supported,positive
5910,supporter,positive
5911,supporting,positive
5912,supportive,positive
5913,supports,positive
5914,suppress,negative
5915,suppression,negative
5916,supremacy,positive
5917,supreme,positive
5918,supremely,positive
5919,supurb,positive
5920,supurbly,positive
5921,surmount,positive
5922,surpass,positive
5923,surreal,positive
5924,surrender,negative
5925,survival,positive
5926,survivor,positive
5927,susceptible,negative
5928,suspect,negative
5929,suspicion,negative
5930,suspicions,negative
5931,suspicious,negative
5932,suspiciously,negative
5933,sustainability,positive
5934,sustainable,positive
5935,swagger,negative
5936,swamped,negative
5937,swank,positive
5938,swankier,positive
5939,swankiest,positive
5940,swanky,positive
5941,sweaty,negative
5942,sweeping,positive
5943,sweet,positive
5944,sweeten,positive
5945,sweetheart,positive
5946,sweetly,positive
5947,sweetness,positive
5948,swelled,negative
5949,swelling,negative
5950,swift,positive
5951,swiftness,positive
5952,swindle,negative
5953,swipe,negative
5954,swollen,negative
5955,symptom,negative
5956,symptoms,negative
5957,syndrome,negative
5958,taboo,negative
5959,tacky,negative
5960,taint,negative
5961,tainted,negative
5962,talent,positive
5963,talented,positive
5964,talents,positive
5965,tamper,negative
5966,tangle,negative
5967,tangled,negative
5968,tangles,negative
5969,tank,negative
5970,tanked,negative
5971,tanks,negative
5972,tantalize,positive
5973,tantalizing,positive
5974,tantalizingly,positive
5975,tantrum,negative
5976,tardy,negative
5977,tarnish,negative
5978,tarnished,negative
5979,tarnishes,negative
5980,tarnishing,negative
5981,tattered,negative
5982,taunt,negative
5983,taunting,negative
5984,tauntingly,negative
5985,taunts,negative
5986,taut,negative
5987,tawdry,negative
5988,taxing,negative
5989,tease,negative
5990,teasingly,negative
5991,tedious,negative
5992,tediously,negative
5993,temerity,negative
5994,temper,negative
5995,tempest,negative
5996,tempt,positive
5997,temptation,negative
5998,tempting,positive
5999,temptingly,positive
6000,tenacious,positive
6001,tenaciously,positive
6002,tenacity,positive
6003,tender,positive
6004,tenderly,positive
6005,tenderness,negative
6006,tense,negative
6007,tension,negative
6008,tentative,negative
6009,tentatively,negative
6010,tenuous,negative
6011,tenuously,negative
6012,tepid,negative
6013,terrible,negative
6014,terribleness,negative
6015,terribly,negative
6016,terrific,positive
6017,terrifically,positive
6018,terror,negative
6019,terror-genic,negative
6020,terrorism,negative
6021,terrorize,negative
6022,testily,negative
6023,testy,negative
6024,tetchily,negative
6025,tetchy,negative
6026,thank,positive
6027,thankful,positive
6028,thankless,negative
6029,thicker,negative
6030,thinner,positive
6031,thirst,negative
6032,thorny,negative
6033,thoughtful,positive
6034,thoughtfully,positive
6035,thoughtfulness,positive
6036,thoughtless,negative
6037,thoughtlessly,negative
6038,thoughtlessness,negative
6039,thrash,negative
6040,threat,negative
6041,threaten,negative
6042,threatening,negative
6043,threats,negative
6044,threesome,negative
6045,thrift,positive
6046,thrifty,positive
6047,thrill,positive
6048,thrilled,positive
6049,thrilling,positive
6050,thrillingly,positive
6051,thrills,positive
6052,thrive,positive
6053,thriving,positive
6054,throb,negative
6055,throbbed,negative
6056,throbbing,negative
6057,throbs,negative
6058,throttle,negative
6059,thug,negative
6060,thumb-down,negative
6061,thumb-up,positive
6062,thumbs-down,negative
6063,thumbs-up,positive
6064,thwart,negative
6065,tickle,positive
6066,tidy,positive
6067,time-consuming,negative
6068,time-honored,positive
6069,timely,positive
6070,timid,negative
6071,timidity,negative
6072,timidly,negative
6073,timidness,negative
6074,tin-y,negative
6075,tingle,positive
6076,tingled,negative
6077,tingling,negative
6078,tired,negative
6079,tiresome,negative
6080,tiring,negative
6081,tiringly,negative
6082,titillate,positive
6083,titillating,positive
6084,titillatingly,positive
6085,togetherness,positive
6086,toil,negative
6087,tolerable,positive
6088,toll,negative
6089,toll-free,positive
6090,top,positive
6091,top-heavy,negative
6092,top-notch,positive
6093,top-quality,positive
6094,topnotch,positive
6095,topple,negative
6096,tops,positive
6097,torment,negative
6098,tormented,negative
6099,torrent,negative
6100,tortuous,negative
6101,torture,negative
6102,tortured,negative
6103,tortures,negative
6104,torturing,negative
6105,torturous,negative
6106,torturously,negative
6107,totalitarian,negative
6108,touchy,negative
6109,tough,positive
6110,tougher,positive
6111,toughest,positive
6112,toughness,negative
6113,tout,negative
6114,touted,negative
6115,touts,negative
6116,toxic,negative
6117,traction,positive
6118,traduce,negative
6119,tragedy,negative
6120,tragic,negative
6121,tragically,negative
6122,traitor,negative
6123,traitorous,negative
6124,traitorously,negative
6125,tramp,negative
6126,trample,negative
6127,tranquil,positive
6128,tranquility,positive
6129,transgress,negative
6130,transgression,negative
6131,transparent,positive
6132,trap,negative
6133,traped,negative
6134,trapped,negative
6135,trash,negative
6136,trashed,negative
6137,trashy,negative
6138,trauma,negative
6139,traumatic,negative
6140,traumatically,negative
6141,traumatize,negative
6142,traumatized,negative
6143,travesties,negative
6144,travesty,negative
6145,treacherous,negative
6146,treacherously,negative
6147,treachery,negative
6148,treason,negative
6149,treasonous,negative
6150,treasure,positive
6151,tremendously,positive
6152,trendy,positive
6153,trick,negative
6154,tricked,negative
6155,trickery,negative
6156,tricky,negative
6157,triumph,positive
6158,triumphal,positive
6159,triumphant,positive
6160,triumphantly,positive
6161,trivial,negative
6162,trivialize,negative
6163,trivially,positive
6164,trophy,positive
6165,trouble,negative
6166,trouble-free,positive
6167,troubled,negative
6168,troublemaker,negative
6169,troubles,negative
6170,troublesome,negative
6171,troublesomely,negative
6172,troubling,negative
6173,troublingly,negative
6174,truant,negative
6175,trump,positive
6176,trumpet,positive
6177,trust,positive
6178,trusted,positive
6179,trusting,positive
6180,trustingly,positive
6181,trustworthiness,positive
6182,trustworthy,positive
6183,trusty,positive
6184,truthful,positive
6185,truthfully,positive
6186,truthfulness,positive
6187,tumble,negative
6188,tumbled,negative
6189,tumbles,negative
6190,tumultuous,negative
6191,turbulent,negative
6192,turmoil,negative
6193,twinkly,positive
6194,twist,negative
6195,twisted,negative
6196,twists,negative
6197,two-faced,negative
6198,two-faces,negative
6199,tyrannical,negative
6200,tyrannically,negative
6201,tyranny,negative
6202,tyrant,negative
6203,ugh,negative
6204,uglier,negative
6205,ugliest,negative
6206,ugliness,negative
6207,ugly,negative
6208,ulterior,negative
6209,ultimatum,negative
6210,ultimatums,negative
6211,ultra-crisp,positive
6212,ultra-hardline,negative
6213,un-viewable,negative
6214,unabashed,positive
6215,unabashedly,positive
6216,unable,negative
6217,unacceptable,negative
6218,unacceptablely,negative
6219,unacceptably,negative
6220,unaccessible,negative
6221,unaccustomed,negative
6222,unachievable,negative
6223,unaffected,positive
6224,unaffordable,negative
6225,unappealing,negative
6226,unassailable,positive
6227,unattractive,negative
6228,unauthentic,negative
6229,unavailable,negative
6230,unavoidably,negative
6231,unbearable,negative
6232,unbearablely,negative
6233,unbeatable,positive
6234,unbelievable,negative
6235,unbelievably,negative
6236,unbiased,positive
6237,unbound,positive
6238,uncaring,negative
6239,uncertain,negative
6240,uncivil,negative
6241,uncivilized,negative
6242,unclean,negative
6243,unclear,negative
6244,uncollectible,negative
6245,uncomfortable,negative
6246,uncomfortably,negative
6247,uncomfy,negative
6248,uncompetitive,negative
6249,uncomplicated,positive
6250,uncompromising,negative
6251,uncompromisingly,negative
6252,unconditional,positive
6253,unconfirmed,negative
6254,unconstitutional,negative
6255,uncontrolled,negative
6256,unconvincing,negative
6257,unconvincingly,negative
6258,uncooperative,negative
6259,uncouth,negative
6260,uncreative,negative
6261,undamaged,positive
6262,undaunted,positive
6263,undecided,negative
6264,undefined,negative
6265,undependability,negative
6266,undependable,negative
6267,undercut,negative
6268,undercuts,negative
6269,undercutting,negative
6270,underdog,negative
6271,underestimate,negative
6272,underlings,negative
6273,undermine,negative
6274,undermined,negative
6275,undermines,negative
6276,undermining,negative
6277,underpaid,negative
6278,underpowered,negative
6279,undersized,negative
6280,understandable,positive
6281,undesirable,negative
6282,undetermined,negative
6283,undid,negative
6284,undignified,negative
6285,undisputable,positive
6286,undisputably,positive
6287,undisputed,positive
6288,undissolved,negative
6289,undocumented,negative
6290,undone,negative
6291,undue,negative
6292,unease,negative
6293,uneasily,negative
6294,uneasiness,negative
6295,uneasy,negative
6296,uneconomical,negative
6297,unemployed,negative
6298,unencumbered,positive
6299,unequal,negative
6300,unequivocal,positive
6301,unequivocally,positive
6302,unethical,negative
6303,uneven,negative
6304,uneventful,negative
6305,unexpected,negative
6306,unexpectedly,negative
6307,unexplained,negative
6308,unfairly,negative
6309,unfaithful,negative
6310,unfaithfully,negative
6311,unfamiliar,negative
6312,unfavorable,negative
6313,unfazed,positive
6314,unfeeling,negative
6315,unfettered,positive
6316,unfinished,negative
6317,unfit,negative
6318,unforeseen,negative
6319,unforgettable,positive
6320,unforgiving,negative
6321,unfortunate,negative
6322,unfortunately,negative
6323,unfounded,negative
6324,unfriendly,negative
6325,unfulfilled,negative
6326,unfunded,negative
6327,ungovernable,negative
6328,ungrateful,negative
6329,unhappily,negative
6330,unhappiness,negative
6331,unhappy,negative
6332,unhealthy,negative
6333,unhelpful,negative
6334,unilateralism,negative
6335,unimaginable,negative
6336,unimaginably,negative
6337,unimportant,negative
6338,uninformed,negative
6339,uninsured,negative
6340,unintelligible,negative
6341,unintelligile,negative
6342,unipolar,negative
6343,unity,positive
6344,unjust,negative
6345,unjustifiable,negative
6346,unjustifiably,negative
6347,unjustified,negative
6348,unjustly,negative
6349,unkind,negative
6350,unkindly,negative
6351,unknown,negative
6352,unlamentable,negative
6353,unlamentably,negative
6354,unlawful,negative
6355,unlawfully,negative
6356,unlawfulness,negative
6357,unleash,negative
6358,unlicensed,negative
6359,unlikely,negative
6360,unlimited,positive
6361,unlucky,negative
6362,unmatched,positive
6363,unmoved,negative
6364,unnatural,negative
6365,unnaturally,negative
6366,unnecessary,negative
6367,unneeded,negative
6368,unnerve,negative
6369,unnerved,negative
6370,unnerving,negative
6371,unnervingly,negative
6372,unnoticed,negative
6373,unobserved,negative
6374,unorthodox,negative
6375,unorthodoxy,negative
6376,unparalleled,positive
6377,unpleasant,negative
6378,unpleasantries,negative
6379,unpopular,negative
6380,unpredictable,negative
6381,unprepared,negative
6382,unproductive,negative
6383,unprofitable,negative
6384,unprove,negative
6385,unproved,negative
6386,unproven,negative
6387,unproves,negative
6388,unproving,negative
6389,unqualified,negative
6390,unquestionable,positive
6391,unquestionably,positive
6392,unravel,negative
6393,unraveled,negative
6394,unreachable,negative
6395,unreadable,negative
6396,unreal,positive
6397,unrealistic,negative
6398,unreasonable,negative
6399,unreasonably,negative
6400,unrelenting,negative
6401,unrelentingly,negative
6402,unreliability,negative
6403,unreliable,negative
6404,unresolved,negative
6405,unresponsive,negative
6406,unrest,negative
6407,unrestricted,positive
6408,unrivaled,positive
6409,unruly,negative
6410,unsafe,negative
6411,unsatisfactory,negative
6412,unsavory,negative
6413,unscrupulous,negative
6414,unscrupulously,negative
6415,unsecure,negative
6416,unseemly,negative
6417,unselfish,positive
6418,unsettle,negative
6419,unsettled,negative
6420,unsettling,negative
6421,unsettlingly,negative
6422,unskilled,negative
6423,unsophisticated,negative
6424,unsound,negative
6425,unspeakable,negative
6426,unspeakablely,negative
6427,unspecified,negative
6428,unstable,negative
6429,unsteadily,negative
6430,unsteadiness,negative
6431,unsteady,negative
6432,unsuccessful,negative
6433,unsuccessfully,negative
6434,unsupported,negative
6435,unsupportive,negative
6436,unsure,negative
6437,unsuspecting,negative
6438,unsustainable,negative
6439,untenable,negative
6440,untested,negative
6441,unthinkable,negative
6442,unthinkably,negative
6443,untimely,negative
6444,untouched,negative
6445,untrue,negative
6446,untrustworthy,negative
6447,untruthful,negative
6448,unusable,negative
6449,unusably,negative
6450,unuseable,negative
6451,unuseably,negative
6452,unusual,negative
6453,unusually,negative
6454,unviewable,negative
6455,unwanted,negative
6456,unwarranted,negative
6457,unwatchable,negative
6458,unwavering,positive
6459,unwelcome,negative
6460,unwell,negative
6461,unwieldy,negative
6462,unwilling,negative
6463,unwillingly,negative
6464,unwillingness,negative
6465,unwise,negative
6466,unwisely,negative
6467,unworkable,negative
6468,unworthy,negative
6469,unyielding,negative
6470,upbeat,positive
6471,upbraid,negative
6472,upgradable,positive
6473,upgradeable,positive
6474,upgraded,positive
6475,upheaval,negative
6476,upheld,positive
6477,uphold,positive
6478,uplift,positive
6479,uplifting,positive
6480,upliftingly,positive
6481,upliftment,positive
6482,uprising,negative
6483,uproar,negative
6484,uproarious,negative
6485,uproariously,negative
6486,uproarous,negative
6487,uproarously,negative
6488,uproot,negative
6489,upscale,positive
6490,upset,negative
6491,upseting,negative
6492,upsets,negative
6493,upsetting,negative
6494,upsettingly,negative
6495,urgent,negative
6496,usable,positive
6497,useable,positive
6498,useful,positive
6499,useless,negative
6500,user-friendly,positive
6501,user-replaceable,positive
6502,usurp,negative
6503,usurper,negative
6504,utterly,negative
6505,vagrant,negative
6506,vague,negative
6507,vagueness,negative
6508,vain,negative
6509,vainly,negative
6510,valiant,positive
6511,valiantly,positive
6512,valor,positive
6513,valuable,positive
6514,vanity,negative
6515,variety,positive
6516,vehement,negative
6517,vehemently,negative
6518,venerate,positive
6519,vengeance,negative
6520,vengeful,negative
6521,vengefully,negative
6522,vengefulness,negative
6523,venom,negative
6524,venomous,negative
6525,venomously,negative
6526,vent,negative
6527,verifiable,positive
6528,veritable,positive
6529,versatile,positive
6530,versatility,positive
6531,vestiges,negative
6532,vex,negative
6533,vexation,negative
6534,vexing,negative
6535,vexingly,negative
6536,vibrant,positive
6537,vibrantly,positive
6538,vibrate,negative
6539,vibrated,negative
6540,vibrates,negative
6541,vibrating,negative
6542,vibration,negative
6543,vice,negative
6544,vicious,negative
6545,viciously,negative
6546,viciousness,negative
6547,victimize,negative
6548,victorious,positive
6549,victory,positive
6550,viewable,positive
6551,vigilance,positive
6552,vigilant,positive
6553,vile,negative
6554,vileness,negative
6555,vilify,negative
6556,villainous,negative
6557,villainously,negative
6558,villains,negative
6559,villian,negative
6560,villianous,negative
6561,villianously,negative
6562,villify,negative
6563,vindictive,negative
6564,vindictively,negative
6565,vindictiveness,negative
6566,violate,negative
6567,violation,negative
6568,violator,negative
6569,violators,negative
6570,violent,negative
6571,violently,negative
6572,viper,negative
6573,virtue,positive
6574,virtuous,positive
6575,virtuously,positive
6576,virulence,negative
6577,virulent,negative
6578,virulently,negative
6579,virus,negative
6580,visionary,positive
6581,vivacious,positive
6582,vivid,positive
6583,vociferous,negative
6584,vociferously,negative
6585,volatile,negative
6586,volatility,negative
6587,vomit,negative
6588,vomited,negative
6589,vomiting,negative
6590,vomits,negative
6591,vouch,positive
6592,vouchsafe,positive
6593,vulgar,negative
6594,vulnerable,negative
6595,wack,negative
6596,wail,negative
6597,wallow,negative
6598,wane,negative
6599,waning,negative
6600,wanton,negative
6601,war-like,negative
6602,warily,negative
6603,wariness,negative
6604,warlike,negative
6605,warm,positive
6606,warmer,positive
6607,warmhearted,positive
6608,warmly,positive
6609,warmth,positive
6610,warned,negative
6611,warning,negative
6612,warp,negative
6613,warped,negative
6614,wary,negative
6615,washed-out,negative
6616,waste,negative
6617,wasted,negative
6618,wasteful,negative
6619,wastefulness,negative
6620,wasting,negative
6621,water-down,negative
6622,watered-down,negative
6623,wayward,negative
6624,weak,negative
6625,weaken,negative
6626,weakening,negative
6627,weaker,negative
6628,weakness,negative
6629,weaknesses,negative
6630,wealthy,positive
6631,weariness,negative
6632,wearisome,negative
6633,weary,negative
6634,wedge,negative
6635,weed,negative
6636,weep,negative
6637,weird,negative
6638,weirdly,negative
6639,welcome,positive
6640,well,positive
6641,well-backlit,positive
6642,well-balanced,positive
6643,well-behaved,positive
6644,well-being,positive
6645,well-bred,positive
6646,well-connected,positive
6647,well-educated,positive
6648,well-established,positive
6649,well-informed,positive
6650,well-intentioned,positive
6651,well-known,positive
6652,well-made,positive
6653,well-managed,positive
6654,well-mannered,positive
6655,well-positioned,positive
6656,well-received,positive
6657,well-regarded,positive
6658,well-rounded,positive
6659,well-run,positive
6660,well-wishers,positive
6661,wellbeing,positive
6662,wheedle,negative
6663,whimper,negative
6664,whine,negative
6665,whining,negative
6666,whiny,negative
6667,whips,negative
6668,whoa,positive
6669,wholeheartedly,positive
6670,wholesome,positive
6671,whooa,positive
6672,whoooa,positive
6673,whore,negative
6674,whores,negative
6675,wicked,negative
6676,wickedly,negative
6677,wickedness,negative
6678,wieldy,positive
6679,wild,negative
6680,wildly,negative
6681,wiles,negative
6682,willing,positive
6683,willingly,positive
6684,willingness,positive
6685,wilt,negative
6686,wily,negative
6687,wimpy,negative
6688,win,positive
6689,wince,negative
6690,windfall,positive
6691,winnable,positive
6692,winner,positive
6693,winners,positive
6694,winning,positive
6695,wins,positive
6696,wisdom,positive
6697,wise,positive
6698,wisely,positive
6699,witty,positive
6700,wobble,negative
6701,wobbled,negative
6702,wobbles,negative
6703,woe,negative
6704,woebegone,negative
6705,woeful,negative
6706,woefully,negative
6707,womanizer,negative
6708,womanizing,negative
6709,won,positive
6710,wonder,positive
6711,wonderful,positive
6712,wonderfully,positive
6713,wonderous,positive
6714,wonderously,positive
6715,wonders,positive
6716,wondrous,positive
6717,woo,positive
6718,work,positive
6719,workable,positive
6720,worked,positive
6721,works,positive
6722,world-famous,positive
6723,worn,negative
6724,worried,negative
6725,worriedly,negative
6726,worrier,negative
6727,worries,negative
6728,worrisome,negative
6729,worry,negative
6730,worrying,negative
6731,worryingly,negative
6732,worse,negative
6733,worsen,negative
6734,worsening,negative
6735,worst,negative
6736,worth,positive
6737,worth-while,positive
6738,worthiness,positive
6739,worthless,negative
6740,worthlessly,negative
6741,worthlessness,negative
6742,worthwhile,positive
6743,worthy,positive
6744,wound,negative
6745,wounds,negative
6746,wow,positive
6747,wowed,positive
6748,wowing,positive
6749,wows,positive
6750,wrangle,negative
6751,wrath,negative
6752,wreak,negative
6753,wreaked,negative
6754,wreaks,negative
6755,wreck,negative
6756,wrest,negative
6757,wrestle,negative
6758,wretch,negative
6759,wretched,negative
6760,wretchedly,negative
6761,wretchedness,negative
6762,wrinkle,negative
6763,wrinkled,negative
6764,wrinkles,negative
6765,wrip,negative
6766,wripped,negative
6767,wripping,negative
6768,writhe,negative
6769,wrong,negative
6770,wrongful,negative
6771,wrongly,negative
6772,wrought,negative
6773,yawn,negative
6774,yay,positive
6775,youthful,positive
6776,zap,negative
6777,zapped,negative
6778,zaps,negative
6779,zeal,positive
6780,zealot,negative
6781,zealous,negative
6782,zealously,negative
6783,zenith,positive
6784,zest,positive
6785,zippy,positive
6786,zombie,negative
